,BGCR,TGCR,MOVE,SW_2Y,SW_5Y,SW_10Y,SW_30Y
2003-05-23,,,99.53,,,,
2003-05-26,,,99.53,,,,
2003-05-27,,,99.61,,,,
2003-05-28,,,100.35,,,,
2003-05-29,,,99.43,,,,
2003-05-30,,,99.81,,,,
2003-06-02,,,101.65,,,,
2003-06-03,,,101.65,,,,
2003-06-04,,,105.18,,,,
2003-06-05,,,108.38,,,,
2003-06-06,,,103.35,,,,
2003-06-09,,,103.07,,,,
2003-06-10,,,103.07,,,,
2003-06-11,,,104.7,,,,
2003-06-12,,,101.58,,,,
2003-06-13,,,103.18,,,,
2003-06-16,,,101.6,,,,
2003-06-17,,,105.35,,,,
2003-06-18,,,111.46,,,,
2003-06-19,,,113.39,,,,
2003-06-20,,,113.39,,,,
2003-06-23,,,108.45,,,,
2003-06-24,,,105.66,,,,
2003-06-25,,,106.09,,,,
2003-06-26,,,106.6,,,,
2003-06-27,,,108.19,,,,
2003-06-30,,,103.6,,,,
2003-07-01,,,100.56,,,,
2003-07-02,,,106.1,,,,
2003-07-03,,,107.51,,,,
2003-07-04,,,107.51,,,,
2003-07-07,,,104.88,,,,
2003-07-08,,,104.88,,,,
2003-07-09,,,101.98,,,,
2003-07-10,,,103.09,,,,
2003-07-11,,,98.87,,,,
2003-07-14,,,99.3,,,,
2003-07-15,,,106.42,,,,
2003-07-16,,,109.89,,,,
2003-07-17,,,110.06,,,,
2003-07-18,,,104.92,,,,
2003-07-21,,,114.74,,,,
2003-07-22,,,120.5,,,,
2003-07-23,,,117.2,,,,
2003-07-24,,,115.12,,,,
2003-07-25,,,115.93,,,,
2003-07-28,,,126.36,,,,
2003-07-29,,,141.44,,,,
2003-07-30,,,146.99,,,,
2003-07-31,,,160.86,,,,
2003-08-01,,,157.22,,,,
2003-08-04,,,145.71,,,,
2003-08-05,,,144.5,,,,
2003-08-06,,,144.38,,,,
2003-08-07,,,129.15,,,,
2003-08-08,,,130.96,,,,
2003-08-11,,,139.83,,,,
2003-08-12,,,131.67,,,,
2003-08-13,,,144.75,,,,
2003-08-14,,,147.39,,,,
2003-08-15,,,140.59,,,,
2003-08-18,,,132.01,,,,
2003-08-19,,,124.12,,,,
2003-08-20,,,128.32,,,,
2003-08-21,,,128.32,,,,
2003-08-22,,,135.09,,,,
2003-08-25,,,132.79,,,,
2003-08-26,,,130.8,,,,
2003-08-27,,,127.72,,,,
2003-08-28,,,128.73,,,,
2003-08-29,,,126.55,,,,
2003-09-01,,,126.55,,,,
2003-09-02,,,135.6,,,,
2003-09-03,,,134.09,,,,
2003-09-04,,,127.78,,,,
2003-09-05,,,124.73,,,,
2003-09-08,,,120.09,,,,
2003-09-09,,,125.56,,,,
2003-09-10,,,118.76,,,,
2003-09-11,,,120.41,,,,
2003-09-12,,,120.87,,,,
2003-09-15,,,119.28,,,,
2003-09-16,,,118.7,,,,
2003-09-17,,,117.82,,,,
2003-09-18,,,116.89,,,,
2003-09-19,,,112.4,,,,
2003-09-22,,,115.5,,,,
2003-09-23,,,115.2,,,,
2003-09-24,,,115.0,,,,
2003-09-25,,,112.7,,,,
2003-09-26,,,113.5,,,,
2003-09-29,,,115.43,,,,
2003-09-30,,,116.69,,,,
2003-10-01,,,118.24,,,,
2003-10-02,,,122.66,,,,
2003-10-03,,,124.8,,,,
2003-10-06,,,121.6,,,,
2003-10-07,,,119.16,,,,
2003-10-08,,,121.7,,,,
2003-10-09,,,120.16,,,,
2003-10-10,,,118.27,,,,
2003-10-13,,,118.27,,,,
2003-10-14,,,118.15,,,,
2003-10-15,,,122.29,,,,
2003-10-16,,,127.38,,,,
2003-10-17,,,125.55,,,,
2003-10-20,,,124.41,,,,
2003-10-21,,,117.66,,,,
2003-10-22,,,118.17,,,,
2003-10-23,,,120.1,,,,
2003-10-24,,,119.56,,,,
2003-10-27,,,118.2,,,,
2003-10-28,,,116.52,,,,
2003-10-29,,,111.84,,,,
2003-10-30,,,119.02,,,,
2003-10-31,,,118.76,,,,
2003-11-03,,,118.76,,,,
2003-11-04,,,116.23,,,,
2003-11-05,,,119.46,,,,
2003-11-06,,,123.88,,,,
2003-11-07,,,120.57,,,,
2003-11-10,,,117.82,,,,
2003-11-11,,,117.82,,,,
2003-11-12,,,115.81,,,,
2003-11-13,,,113.68,,,,
2003-11-14,,,114.25,,,,
2003-11-17,,,113.98,,,,
2003-11-18,,,114.1,,,,
2003-11-19,,,114.85,,,,
2003-11-20,,,114.85,,,,
2003-11-21,,,114.44,,,,
2003-11-24,,,109.97,,,,
2003-11-25,,,106.73,,,,
2003-11-26,,,104.85,,,,
2003-11-27,,,104.85,,,,
2003-11-28,,,104.91,,,,
2003-12-01,,,113.14,,,,
2003-12-02,,,116.53,,,,
2003-12-03,,,117.88,,,,
2003-12-04,,,120.18,,,,
2003-12-05,,,116.42,,,,
2003-12-08,,,113.76,,,,
2003-12-09,,,115.28,,,,
2003-12-10,,,112.91,,,,
2003-12-11,,,109.2,,,,
2003-12-12,,,111.05,,,,
2003-12-15,,,111.01,,,,
2003-12-16,,,110.05,,,,
2003-12-17,,,109.58,,,,
2003-12-18,,,107.11,,,,
2003-12-19,,,109.23,,,,
2003-12-22,,,114.09,,,,
2003-12-23,,,115.28,,,,
2003-12-24,,,116.23,,,,
2003-12-25,,,116.23,,,,
2003-12-26,,,116.23,,,,
2003-12-29,,,116.47,,,,
2003-12-30,,,116.54,,,,
2003-12-31,,,117.91,,,,
2004-01-01,,,117.91,,,,
2004-01-02,,,118.01,,,,
2004-01-05,,,113.84,,,,
2004-01-06,,,108.77,,,,
2004-01-07,,,110.91,,,,
2004-01-08,,,109.71,,,,
2004-01-09,,,102.82,,,,
2004-01-12,,,100.21,,,,
2004-01-13,,,97.54,,,,
2004-01-14,,,100.83,,,,
2004-01-15,,,103.64,,,,
2004-01-16,,,104.53,,,,
2004-01-19,,,104.53,,,,
2004-01-20,,,102.73,,,,
2004-01-21,,,103.43,,,,
2004-01-22,,,105.73,,,,
2004-01-23,,,112.22,,,,
2004-01-26,,,114.44,,,,
2004-01-27,,,111.6,,,,
2004-01-28,,,116.53,,,,
2004-01-29,,,124.93,,,,
2004-01-30,,,116.75,,,,
2004-02-02,,,116.21,,,,
2004-02-03,,,116.4,,,,
2004-02-04,,,120.71,,,,
2004-02-05,,,125.73,,,,
2004-02-06,,,115.11,,,,
2004-02-09,,,107.43,,,,
2004-02-10,,,107.42,,,,
2004-02-11,,,95.62,,,,
2004-02-12,,,96.34,,,,
2004-02-13,,,96.33,,,,
2004-02-16,,,96.33,,,,
2004-02-17,,,93.61,,,,
2004-02-18,,,92.63,,,,
2004-02-19,,,91.65,,,,
2004-02-20,,,92.83,,,,
2004-02-23,,,91.04,,,,
2004-02-24,,,90.94,,,,
2004-02-25,,,92.36,,,,
2004-02-26,,,93.2,,,,
2004-02-27,,,90.14,,,,
2004-03-01,,,90.14,,,,
2004-03-02,,,96.08,,,,
2004-03-03,,,104.37,,,,
2004-03-04,,,100.23,,,,
2004-03-05,,,92.3,,,,
2004-03-08,,,91.58,,,,
2004-03-09,,,93.3,,,,
2004-03-10,,,95.49,,,,
2004-03-11,,,99.85,,,,
2004-03-12,,,97.75,,,,
2004-03-15,,,96.41,,,,
2004-03-16,,,95.02,,,,
2004-03-17,,,96.32,,,,
2004-03-18,,,97.6,,,,
2004-03-19,,,97.6,,,,
2004-03-22,,,97.6,,,,
2004-03-23,,,96.7,,,,
2004-03-24,,,96.7,,,,
2004-03-25,,,97.4,,,,
2004-03-26,,,105.3,,,,
2004-03-29,,,101.74,,,,
2004-03-30,,,102.0,,,,
2004-03-31,,,105.92,,,,
2004-04-01,,,112.4,,,,
2004-04-02,,,112.16,,,,
2004-04-05,,,115.96,,,,
2004-04-06,,,103.08,,,,
2004-04-07,,,117.34,,,,
2004-04-08,,,115.5,,,,
2004-04-09,,,115.5,,,,
2004-04-12,,,112.14,,,,
2004-04-13,,,113.12,,,,
2004-04-14,,,115.3,,,,
2004-04-15,,,117.57,,,,
2004-04-16,,,117.46,,,,
2004-04-19,,,115.09,,,,
2004-04-20,,,118.35,,,,
2004-04-21,,,117.79,,,,
2004-04-22,,,113.14,,,,
2004-04-23,,,114.68,,,,
2004-04-26,,,114.21,,,,
2004-04-27,,,119.97,,,,
2004-04-28,,,120.24,,,,
2004-04-29,,,121.55,,,,
2004-04-30,,,122.93,,,,
2004-05-03,,,123.06,,,,
2004-05-04,,,119.98,,,,
2004-05-05,,,132.99,,,,
2004-05-06,,,137.81,,,,
2004-05-07,,,122.89,,,,
2004-05-10,,,109.75,,,,
2004-05-11,,,106.33,,,,
2004-05-12,,,108.8,,,,
2004-05-13,,,114.53,,,,
2004-05-14,,,114.53,,,,
2004-05-17,,,112.43,,,,
2004-05-18,,,109.96,,,,
2004-05-19,,,109.49,,,,
2004-05-20,,,108.29,,,,
2004-05-21,,,107.77,,,,
2004-05-24,,,103.1,,,,
2004-05-25,,,103.59,,,,
2004-05-26,,,107.18,,,,
2004-05-27,,,104.78,,,,
2004-05-28,,,106.12,,,,
2004-05-31,,,106.12,,,,
2004-06-01,,,108.71,,,,
2004-06-02,,,121.5,,,,
2004-06-03,,,116.66,,,,
2004-06-04,,,102.33,,,,
2004-06-07,,,96.02,,,,
2004-06-08,,,97.12,,,,
2004-06-09,,,97.68,,,,
2004-06-10,,,98.71,,,,
2004-06-11,,,98.71,,,,
2004-06-14,,,103.86,,,,
2004-06-15,,,101.1,,,,
2004-06-16,,,101.79,,,,
2004-06-17,,,101.33,,,,
2004-06-18,,,99.12,,,,
2004-06-21,,,97.36,,,,
2004-06-22,,,100.36,,,,
2004-06-23,,,101.36,,,,
2004-06-24,,,103.77,,,,
2004-06-25,,,100.95,,,,
2004-06-28,,,102.03,,,,
2004-06-29,,,99.96,,,,
2004-06-30,,,93.91,,,,
2004-07-01,,,99.72,,,,
2004-07-02,,,94.71,,,,
2004-07-05,,,94.71,,,,
2004-07-06,,,91.13,,,,
2004-07-07,,,95.04,,,,
2004-07-08,,,94.43,,,,
2004-07-09,,,97.07,,,,
2004-07-12,,,97.53,,,,
2004-07-13,,,103.84,,,,
2004-07-14,,,102.19,,,,
2004-07-15,,,99.63,,,,
2004-07-16,,,99.71,,,,
2004-07-19,,,95.32,,,,
2004-07-20,,,97.18,,,,
2004-07-21,,,93.71,,,,
2004-07-22,,,91.86,,,,
2004-07-23,,,90.53,,,,
2004-07-26,,,90.23,,,,
2004-07-27,,,94.79,,,,
2004-07-28,,,98.09,,,,
2004-07-29,,,97.13,,,,
2004-07-30,,,97.21,,,,
2004-08-02,,,99.31,,,,
2004-08-03,,,98.9,,,,
2004-08-04,,,106.46,,,,
2004-08-05,,,106.83,,,,
2004-08-06,,,103.11,,,,
2004-08-09,,,98.85,,,,
2004-08-10,,,96.53,,,,
2004-08-11,,,89.72,,,,
2004-08-12,,,93.34,,,,
2004-08-13,,,96.13,,,,
2004-08-16,,,94.46,,,,
2004-08-17,,,102.42,,,,
2004-08-18,,,106.71,,,,
2004-08-19,,,100.68,,,,
2004-08-20,,,100.88,,,,
2004-08-23,,,104.42,,,,
2004-08-24,,,103.45,,,,
2004-08-25,,,102.94,,,,
2004-08-26,,,102.53,,,,
2004-08-27,,,102.0,,,,
2004-08-30,,,100.03,,,,
2004-08-31,,,102.66,,,,
2004-09-01,,,105.44,,,,
2004-09-02,,,106.86,,,,
2004-09-03,,,89.29,,,,
2004-09-06,,,89.29,,,,
2004-09-07,,,84.95,,,,
2004-09-08,,,100.51,,,,
2004-09-09,,,98.73,,,,
2004-09-10,,,96.58,,,,
2004-09-13,,,91.73,,,,
2004-09-14,,,92.22,,,,
2004-09-15,,,91.98,,,,
2004-09-16,,,91.08,,,,
2004-09-17,,,93.66,,,,
2004-09-20,,,92.23,,,,
2004-09-21,,,88.24,,,,
2004-09-22,,,91.6,,,,
2004-09-23,,,98.19,,,,
2004-09-24,,,95.63,,,,
2004-09-27,,,93.39,,,,
2004-09-28,,,92.34,,,,
2004-09-29,,,92.56,,,,
2004-09-30,,,92.89,,,,
2004-10-01,,,93.08,,,,
2004-10-04,,,90.76,,,,
2004-10-05,,,87.42,,,,
2004-10-06,,,96.29,,,,
2004-10-07,,,100.6,,,,
2004-10-08,,,91.38,,,,
2004-10-11,,,91.38,,,,
2004-10-12,,,92.54,,,,
2004-10-13,,,91.83,,,,
2004-10-14,,,91.22,,,,
2004-10-15,,,90.59,,,,
2004-10-18,,,86.88,,,,
2004-10-19,,,85.85,,,,
2004-10-20,,,92.1,,,,
2004-10-21,,,86.54,,,,
2004-10-22,,,85.84,,,,
2004-10-25,,,88.42,,,,
2004-10-26,,,91.91,,,,
2004-10-27,,,95.42,,,,
2004-10-28,,,97.27,,,,
2004-10-29,,,96.45,,,,
2004-11-01,,,96.79,,,,
2004-11-02,,,98.52,,,,
2004-11-03,,,105.38,,,,
2004-11-04,,,102.81,,,,
2004-11-05,,,92.68,,,,
2004-11-08,,,91.2,,,,
2004-11-09,,,89.04,,,,
2004-11-10,,,86.77,,,,
2004-11-11,,,86.77,,,,
2004-11-12,,,85.93,,,,
2004-11-15,,,86.72,,,,
2004-11-16,,,86.83,,,,
2004-11-17,,,86.21,,,,
2004-11-18,,,86.0,,,,
2004-11-19,,,87.6,,,,
2004-11-22,,,86.04,,,,
2004-11-23,,,85.68,,,,
2004-11-24,,,83.2,,,,
2004-11-25,,,83.2,,,,
2004-11-26,,,84.9,,,,
2004-11-29,,,90.65,,,,
2004-11-30,,,89.56,,,,
2004-12-01,,,88.23,,,,
2004-12-02,,,91.23,,,,
2004-12-03,,,78.12,,,,
2004-12-06,,,72.33,,,,
2004-12-07,,,66.76,,,,
2004-12-08,,,82.02,,,,
2004-12-09,,,83.02,,,,
2004-12-10,,,82.98,,,,
2004-12-13,,,82.22,,,,
2004-12-14,,,80.23,,,,
2004-12-15,,,82.3,,,,
2004-12-16,,,86.3,,,,
2004-12-17,,,86.43,,,,
2004-12-20,,,81.64,,,,
2004-12-21,,,80.55,,,,
2004-12-22,,,81.08,,,,
2004-12-23,,,80.67,,,,
2004-12-24,,,80.67,,,,
2004-12-27,,,82.63,,,,
2004-12-28,,,85.8,,,,
2004-12-29,,,85.1,,,,
2004-12-30,,,86.6,,,,
2004-12-31,,,86.6,,,,
2005-01-03,,,83.9,,,,
2005-01-04,,,83.3,,,,
2005-01-05,,,93.2,,,,
2005-01-06,,,92.4,,,,
2005-01-07,,,92.38,,,,
2005-01-10,,,79.01,,,,
2005-01-11,,,77.85,,,,
2005-01-12,,,76.95,,,,
2005-01-13,,,75.77,,,,
2005-01-14,,,76.61,,,,
2005-01-17,,,76.61,,,,
2005-01-18,,,76.53,,,,
2005-01-19,,,75.96,,,,
2005-01-20,,,74.4647,,,,
2005-01-21,,,76.3,,,,
2005-01-24,,,76.95,,,,
2005-01-25,,,77.32,,,,
2005-01-26,,,78.19,,,,
2005-01-27,,,80.21,,,,
2005-01-28,,,78.62,,,,
2005-01-31,,,79.29,,,,
2005-02-01,,,75.96,,,,
2005-02-02,,,83.9,,,,
2005-02-03,,,83.78,,,,
2005-02-04,,,75.51,,,,
2005-02-07,,,72.24,,,,
2005-02-08,,,72.84,,,,
2005-02-09,,,77.1,,,,
2005-02-10,,,80.4,,,,
2005-02-11,,,81.95,,,,
2005-02-14,,,84.66,,,,
2005-02-15,,,84.12,,,,
2005-02-16,,,84.1,,,,
2005-02-17,,,74.24,,,,
2005-02-18,,,78.46,,,,
2005-02-21,,,78.46,,,,
2005-02-22,,,83.99,,,,
2005-02-23,,,81.69,,,,
2005-02-24,,,82.94,,,,
2005-02-25,,,80.7,,,,
2005-02-28,,,90.05,,,,
2005-03-01,,,89.23,,,,
2005-03-02,,,101.41,,,,
2005-03-03,,,99.44,,,,
2005-03-04,,,83.0,,,,
2005-03-07,,,76.3,,,,
2005-03-08,,,81.93,,,,
2005-03-09,,,92.1,,,,
2005-03-10,,,91.14,,,,
2005-03-11,,,93.7,,,,
2005-03-14,,,93.2,,,,
2005-03-15,,,92.0,,,,
2005-03-16,,,90.77,,,,
2005-03-17,,,92.12,,,,
2005-03-18,,,90.1,,,,
2005-03-21,,,91.3,,,,
2005-03-22,,,90.7,,,,
2005-03-23,,,89.0,,,,
2005-03-24,,,88.37,,,,
2005-03-25,,,88.37,,,,
2005-03-28,,,88.91,,,,
2005-03-29,,,89.59,,,,
2005-03-30,,,91.0,,,,
2005-03-31,,,87.7,,,,
2005-04-01,,,75.16,,,,
2005-04-04,,,75.11,,,,
2005-04-05,,,73.64,,,,
2005-04-06,,,81.15,,,,
2005-04-07,,,79.28,,,,
2005-04-08,,,81.4,,,,
2005-04-11,,,78.2,,,,
2005-04-12,,,75.94,,,,
2005-04-13,,,75.59,,,,
2005-04-14,,,74.42,,,,
2005-04-15,,,83.84,,,,
2005-04-18,,,83.84,,,,
2005-04-19,,,84.11,,,,
2005-04-20,,,84.0,,,,
2005-04-21,,,85.81,,,,
2005-04-22,,,84.18,,,,
2005-04-25,,,78.55,,,,
2005-04-26,,,79.2,,,,
2005-04-27,,,79.12,,,,
2005-04-28,,,78.25,,,,
2005-04-29,,,82.53,,,,
2005-05-02,,,82.3,,,,
2005-05-03,,,81.5,,,,
2005-05-04,,,86.9,,,,
2005-05-05,,,82.98,,,,
2005-05-06,,,78.4,,,,
2005-05-09,,,78.7,,,,
2005-05-10,,,78.9,,,,
2005-05-11,,,83.0,,,,
2005-05-12,,,82.17,,,,
2005-05-13,,,87.1,,,,
2005-05-16,,,88.5,,,,
2005-05-17,,,84.7,,,,
2005-05-18,,,81.22,,,,
2005-05-19,,,77.19,,,,
2005-05-20,,,76.6,,,,
2005-05-23,,,73.86,,,,
2005-05-24,,,73.82,,,,
2005-05-25,,,74.06,,,,
2005-05-26,,,72.6,,,,
2005-05-27,,,73.75,,,,
2005-05-30,,,73.75,,,,
2005-05-31,,,75.0,,,,
2005-06-01,,,79.13,,,,
2005-06-02,,,80.76,,,,
2005-06-03,,,78.9,,,,
2005-06-06,,,78.44,,,,
2005-06-07,,,77.86,,,,
2005-06-08,,,82.96,,,,
2005-06-09,,,80.86,,,,
2005-06-10,,,82.53,,,,
2005-06-13,,,80.53,,,,
2005-06-14,,,80.17,,,,
2005-06-15,,,75.24,,,,
2005-06-16,,,73.4,,,,
2005-06-17,,,72.4,,,,
2005-06-20,,,72.2,,,,
2005-06-21,,,73.5,,,,
2005-06-22,,,77.18,,,,
2005-06-23,,,76.51,,,,
2005-06-24,,,76.0,,,,
2005-06-27,,,74.5,,,,
2005-06-28,,,75.7,,,,
2005-06-29,,,76.79,,,,
2005-06-30,,,75.6,,,,
2005-07-01,,,78.85,,,,
2005-07-04,,,78.85,,,,
2005-07-05,,,78.35,,,,
2005-07-06,,,86.29,,,,
2005-07-07,,,87.85,,,,
2005-07-08,,,80.12,,,,
2005-07-11,,,82.93,,,,
2005-07-12,,,81.08,,,,
2005-07-13,,,81.49,,,,
2005-07-14,,,76.47,,,,
2005-07-15,,,77.5,,,,
2005-07-18,,,76.62,,,,
2005-07-19,,,77.42,,,,
2005-07-20,,,74.16,,,,
2005-07-21,,,78.5,,,,
2005-07-22,,,75.54,,,,
2005-07-25,,,75.77,,,,
2005-07-26,,,74.07,,,,
2005-07-27,,,73.78,,,,
2005-07-28,,,72.51,,,,
2005-07-29,,,74.8,,,,
2005-08-01,,,76.52,,,,
2005-08-02,,,76.8,,,,
2005-08-03,,,78.19,,,,
2005-08-04,,,77.6,,,,
2005-08-05,,,75.97,,,,
2005-08-08,,,75.19,,,,
2005-08-09,,,72.63,,,,
2005-08-10,,,72.97,,,,
2005-08-11,,,72.25,,,,
2005-08-12,,,74.01,,,,
2005-08-15,,,73.53,,,,
2005-08-16,,,73.85,,,,
2005-08-17,,,73.3,,,,
2005-08-18,,,72.42,,,,
2005-08-19,,,73.3,,,,
2005-08-22,,,71.7,,,,
2005-08-23,,,71.36,,,,
2005-08-24,,,71.5,,,,
2005-08-25,,,72.16,,,,
2005-08-26,,,73.63,,,,
2005-08-29,,,72.22,,,,
2005-08-30,,,75.0,,,,
2005-08-31,,,78.2,,,,
2005-09-01,,,85.07,,,,
2005-09-02,,,80.66,,,,
2005-09-05,,,80.66,,,,
2005-09-06,,,76.58,,,,
2005-09-07,,,80.3,,,,
2005-09-08,,,80.33,,,,
2005-09-09,,,79.91,,,,
2005-09-12,,,78.21,,,,
2005-09-13,,,78.89,,,,
2005-09-14,,,77.94,,,,
2005-09-15,,,79.5,,,,
2005-09-16,,,82.5,,,,
2005-09-19,,,82.4,,,,
2005-09-20,,,77.53,,,,
2005-09-21,,,77.3,,,,
2005-09-22,,,77.92,,,,
2005-09-23,,,78.17,,,,
2005-09-26,,,78.14,,,,
2005-09-27,,,75.9,,,,
2005-09-28,,,75.46,,,,
2005-09-29,,,75.96,,,,
2005-09-30,,,76.71,,,,
2005-10-03,,,80.3,,,,
2005-10-04,,,77.87,,,,
2005-10-05,,,81.65,,,,
2005-10-06,,,80.28,,,,
2005-10-07,,,77.48,,,,
2005-10-10,,,77.48,,,,
2005-10-11,,,77.54,,,,
2005-10-12,,,77.6,,,,
2005-10-13,,,80.0,,,,
2005-10-14,,,80.7,,,,
2005-10-17,,,81.1,,,,
2005-10-18,,,80.1,,,,
2005-10-19,,,80.09,,,,
2005-10-20,,,79.1,,,,
2005-10-21,,,78.4,,,,
2005-10-24,,,78.0,,,,
2005-10-25,,,77.02,,,,
2005-10-26,,,82.1,,,,
2005-10-27,,,80.7,,,,
2005-10-28,,,80.2,,,,
2005-10-31,,,80.08,,,,
2005-11-01,,,77.96,,,,
2005-11-02,,,82.5,,,,
2005-11-03,,,83.4,,,,
2005-11-04,,,76.5,,,,
2005-11-07,,,76.5,,,,
2005-11-08,,,78.2,,,,
2005-11-09,,,80.5,,,,
2005-11-10,,,79.88,,,,
2005-11-11,,,79.88,,,,
2005-11-14,,,80.9,,,,
2005-11-15,,,80.3,,,,
2005-11-16,,,79.09,,,,
2005-11-17,,,78.83,,,,
2005-11-18,,,76.51,,,,
2005-11-21,,,73.1,,,,
2005-11-22,,,73.1,,,,
2005-11-23,,,73.31,,,,
2005-11-24,,,73.31,,,,
2005-11-25,,,72.06,,,,
2005-11-28,,,72.13,,,,
2005-11-29,,,73.99,,,,
2005-11-30,,,73.5,,,,
2005-12-01,,,73.5,,,,
2005-12-02,,,69.39,,,,
2005-12-05,,,67.7,,,,
2005-12-06,,,67.3,,,,
2005-12-07,,,71.44,,,,
2005-12-08,,,70.6,,,,
2005-12-09,,,71.89,,,,
2005-12-12,,,72.2,,,,
2005-12-13,,,68.36,,,,
2005-12-14,,,70.92,,,,
2005-12-15,,,71.2,,,,
2005-12-16,,,70.27,,,,
2005-12-19,,,67.7,,,,
2005-12-20,,,66.31,,,,
2005-12-21,,,66.4,,,,
2005-12-22,,,66.5,,,,
2005-12-23,,,67.89,,,,
2005-12-26,,,67.89,,,,
2005-12-27,,,68.43,,,,
2005-12-28,,,70.26,,,,
2005-12-29,,,71.23,,,,
2005-12-30,,,72.09,,,,
2006-01-02,,,72.09,,,,
2006-01-03,,,73.29,,,,
2006-01-04,,,74.69,,,,
2006-01-05,,,72.86,,,,
2006-01-06,,,69.12,,,,
2006-01-09,,,64.9,,,,
2006-01-10,,,65.51,,,,
2006-01-11,,,64.5,,,,
2006-01-12,,,64.9,,,,
2006-01-13,,,64.9,,,,
2006-01-16,,,64.9,,,,
2006-01-17,,,63.5,,,,
2006-01-18,,,66.55,,,,
2006-01-19,,,66.24,,,,
2006-01-20,,,66.2,,,,
2006-01-23,,,67.72,,,,
2006-01-24,,,67.5,,,,
2006-01-25,,,72.2,,,,
2006-01-26,,,74.91,,,,
2006-01-27,,,73.7,,,,
2006-01-30,,,75.65,,,,
2006-01-31,,,73.7,,,,
2006-02-01,,,72.8,,,,
2006-02-02,,,72.14,,,,
2006-02-03,,,68.74,,,,
2006-02-06,,,67.3,,,,
2006-02-07,,,68.04,,,,
2006-02-08,,,70.0,,,,
2006-02-09,,,71.4,,,,
2006-02-10,,,72.4,,,,
2006-02-13,,,71.14,,,,
2006-02-14,,,71.4,,,,
2006-02-15,,,67.0,,,,
2006-02-16,,,62.5,,,,
2006-02-17,,,62.53,,,,
2006-02-20,,,62.53,,,,
2006-02-21,,,60.4,,,,
2006-02-22,,,57.5,,,,
2006-02-23,,,57.8,,,,
2006-02-24,,,55.24,,,,
2006-02-27,,,56.22,,,,
2006-02-28,,,56.86,,,,
2006-03-01,,,58.31,,,,
2006-03-02,,,62.66,,,,
2006-03-03,,,63.11,,,,
2006-03-06,,,66.31,,,,
2006-03-07,,,68.5,,,,
2006-03-08,,,69.5,,,,
2006-03-09,,,66.6,,,,
2006-03-10,,,62.5,,,,
2006-03-13,,,63.2,,,,
2006-03-14,,,64.4,,,,
2006-03-15,,,63.36,,,,
2006-03-16,,,65.43,,,,
2006-03-17,,,64.51,,,,
2006-03-20,,,63.2,,,,
2006-03-21,,,64.6,,,,
2006-03-22,,,63.2,,,,
2006-03-23,,,64.21,,,,
2006-03-24,,,65.7,,,,
2006-03-27,,,64.0,,,,
2006-03-28,,,62.5,,,,
2006-03-29,,,65.97,,,,
2006-03-30,,,69.9,,,,
2006-03-31,,,68.6,,,,
2006-04-03,,,68.6,,,,
2006-04-04,,,67.0,,,,
2006-04-05,,,68.3,,,,
2006-04-06,,,68.6,,,,
2006-04-07,,,70.8,,,,
2006-04-10,,,67.77,,,,
2006-04-11,,,69.8,,,,
2006-04-12,,,69.4,,,,
2006-04-13,,,71.7,,,,
2006-04-14,,,71.7,,,,
2006-04-17,,,69.7,,,,
2006-04-18,,,68.83,,,,
2006-04-19,,,67.95,,,,
2006-04-20,,,66.5,,,,
2006-04-21,,,66.0,,,,
2006-04-24,,,64.4,,,,
2006-04-25,,,67.1,,,,
2006-04-26,,,66.8,,,,
2006-04-27,,,65.1,,,,
2006-04-28,,,63.0,,,,
2006-05-01,,,63.9,,,,
2006-05-02,,,66.1,,,,
2006-05-03,,,70.6,,,,
2006-05-04,,,69.1,,,,
2006-05-05,,,65.6,,,,
2006-05-08,,,64.5,,,,
2006-05-09,,,65.1,,,,
2006-05-10,,,63.2,,,,
2006-05-11,,,63.8,,,,
2006-05-12,,,65.8,,,,
2006-05-15,,,65.8,,,,
2006-05-16,,,64.4,,,,
2006-05-17,,,65.2,,,,
2006-05-18,,,65.2,,,,
2006-05-19,,,68.8,,,,
2006-05-22,,,71.1,,,,
2006-05-23,,,68.3,,,,
2006-05-24,,,71.9,,,,
2006-05-25,,,68.7,,,,
2006-05-26,,,67.1,,,,
2006-05-29,,,67.1,,,,
2006-05-30,,,66.0,,,,
2006-05-31,,,67.1,,,,
2006-06-01,,,66.5,,,,
2006-06-02,,,65.5,,,,
2006-06-05,,,64.3,,,,
2006-06-06,,,64.0,,,,
2006-06-07,,,66.4,,,,
2006-06-08,,,67.1,,,,
2006-06-09,,,66.1,,,,
2006-06-12,,,64.3,,,,
2006-06-13,,,64.6,,,,
2006-06-14,,,64.3,,,,
2006-06-15,,,64.2,,,,
2006-06-16,,,65.4,,,,
2006-06-19,,,66.3,,,,
2006-06-20,,,66.8,,,,
2006-06-21,,,67.0,,,,
2006-06-22,,,69.3,,,,
2006-06-23,,,70.7,,,,
2006-06-26,,,69.0,,,,
2006-06-27,,,67.5,,,,
2006-06-28,,,67.2,,,,
2006-06-29,,,65.1,,,,
2006-06-30,,,65.5,,,,
2006-07-03,,,65.5,,,,
2006-07-04,,,65.5,,,,
2006-07-05,,,67.6,,,,
2006-07-06,,,66.9,,,,
2006-07-07,,,64.0,,,,
2006-07-10,,,65.0,,,,
2006-07-11,,,64.3,,,,
2006-07-12,,,64.9,,,,
2006-07-13,,,68.0,,,,
